;longitude;latitude;altitude;type_habitat
2667;-0,260447332;1,52612816;0;1
4291;-0,230352899;1,52806608;0;1
0;1,45302971;1,528280226;12;1
5277;0,604897432;1,529579181;30;2
964;1,29561252;1,529809133;21;1
2166;1,286439834;1,530733442;18;1
1084;0,691391702;1,531704414;29;2
580;0,317527904;1,532361632;0;2
828;-0,99743262;1,532978353;0;2
342;1,781538778;1,533600126;12;1
3929;-1,401336001;1,534422098;0;2
3922;1,405139574;1,535390395;11;1
1937;1,000938393;1,535649938;21;1
1308;1,410695093;1,53625341;23;1
4167;1,528073176;1,537158026;29;1
4911;0,361225716;1,537592394;0;2
566;-1,806999279;1,538238355;0;2
5699;1,469968863;1,538555288;29;1
3;-0,962616322;1,539006672;0;1
2973;-1,133660227;1,539232999;0;2
5633;-0,245768939;1,539700232;0;1
2735;1,317161038;1,540453438;9;1
4098;-0,886223818;1,540525655;0;1
5959;-0,738641764;1,541218966;0;1
206;-1,631347399;1,54135512;0;2
2340;0,860659299;1,541519235;14;1
3239;0,901432863;1,541645795;17;2
2529;1,387379666;1,541684501;27;1
370;0,343800165;1,542113035;0;2
5250;-1,511031553;1,543155538;0;2
2319;-1,555798267;1,544438926;0;2
4199;0,580572229;1,544626433;25;2
2094;-0,767906521;1,544669705;0;1
5020;0,525135505;1,544988349;25;2
772;0,105708218;1,545560772;0;2
1797;-1,297281782;1,547238633;0;2
3496;1,714018474;1,547718481;23;1
1011;0,033968191;1,548094822;0;1
2043;-1,322243877;1,549090718;0;2
5118;1,191463848;1,549210184;24;2
3995;-1,488613694;1,550197671;0;2
5174;0,272936984;1,550732792;0;2
4750;-1,196619154;1,55091151;0;2
301;-1,476088111;1,551072655;0;2
5829;1,677505313;1,551176473;19;1
2802;0,321109397;1,551234048;0;2
4561;1,056652449;1,552835813;25;1
1903;1,875482191;1,555117256;10;1
3747;-0,960683312;1,55562111;0;2
3057;-1,936423584;1,555860014;0;2
4358;-0,702679726;1,557427246;0;1
4930;0,36862021;1,558022171;0;2
2110;0,344199663;1,560111619;0;2
4798;-0,263224868;1,561369066;0;1
4819;0,555552166;1,562280589;10;2
5150;-0,913665013;1,563138087;0;1
1151;-0,050860252;1,563224314;0;1
1064;1,410235237;1,563432116;11;1
1772;-0,226970662;1,563563341;0;1
1313;-0,679501299;1,563638335;0;1
3725;1,144394796;1,563823704;25;1
3506;1,876687489;1,564156204;30;1
3939;1,293066696;1,566805465;13;1
5997;-2,082576778;1,567263136;0;2
2742;-1,563077799;1,567675486;0;2
2294;0,321062022;1,56773652;0;2
4695;-0,84334643;1,567824882;0;1
3751;0,579133767;1,568878801;23;2
5545;-1,123135964;1,569016943;0;2
2724;0,842915847;1,569540525;17;2
3423;0,189590807;1,570255878;0;2
4182;0,489291265;1,570403674;0;2
4965;1,866050753;1,570456241;13;1
5161;1,163494403;1,570749379;25;1
2351;-1,947569442;1,570808846;0;2
3497;-0,069042295;1,570881275;0;1
2225;1,013341566;1,570921575;11;2
902;0,562100851;1,570959582;14;2
1505;0,127172496;1,571177982;0;2
3422;1,330320009;1,571410855;25;1
5176;1,762712857;1,572513315;15;1
5630;0,985909035;1,572628421;11;2
3601;0,126483728;1,57453363;0;2
4751;1,850082028;1,575263309;10;1
2589;0,879123512;1,575265475;24;2
918;0,725718472;1,575488086;27;2
203;-0,236828708;1,576798636;0;1
1445;1,704097586;1,577107671;8;1
2261;-1,864520099;1,577386523;0;2
2550;1,139276741;1,579078268;26;1
1105;1,591567023;1,580044476;9;1
2632;-1,195202273;1,5808629;0;2
4389;0,936419128;1,581312583;24;2
2957;1,366093625;1,581396975;30;1
2170;0,682426362;1,58305564;9;2
3420;0,797089338;1,583639002;12;2
346;-0,347235141;1,583705213;0;1
4131;-0,242443357;1,584468141;0;1
257;-1,303049929;1,584682105;0;2
2115;0,463812599;1,584863868;0;2
1823;1,115935785;1,587384556;13;1
3813;1,969314353;1,587424971;18;1
5124;1,765330998;1,587772876;28;1
1756;1,434273878;1,587904523;27;1
3152;-1,781731764;1,588362307;0;2
1431;-0,463384277;1,589430687;0;1
5657;0,734825857;1,58947868;29;2
2093;-0,289031399;1,589541318;0;1
5424;0,427284575;1,590046379;0;2
3921;-0,455232798;1,590854596;0;1
1714;-0,316425245;1,591039405;0;1
799;1,296971402;1,59252257;11;1
1708;-1,885783592;1,592624067;0;2
35;-0,93949086;1,592762568;0;2
4121;1,292446944;1,593612261;20;1
1323;1,642392721;1,594074039;22;1
112;0,960128193;1,594272934;13;2
2893;1,715532207;1,594913844;14;1
1314;0,083852573;1,594937276;0;2
4618;-1,544477897;1,597518888;0;2
1196;-0,705692845;1,597672807;0;1
3282;-1,354843787;1,59822073;0;2
5955;0,784864897;1,598240981;15;2
4530;0,297369084;1,598562304;0;2
871;-1,714590953;1,600415475;0;2
5694;-1,15404318;1,600755501;0;2
1129;-0,298469864;1,600837114;0;1
3141;-1,644453197;1,601158215;0;2
779;-0,464015535;1,60382971;0;1
1265;-0,673585162;1,604052348;0;1
1428;-0,762839312;1,604994999;0;1
309;-0,736211848;1,6053806;0;1
3957;-1,530249948;1,605682779;0;2
1049;0,958579476;1,605766279;24;2
513;1,409497305;1,606490403;13;1
231;1,790902117;1,606530234;23;1
1542;1,70210211;1,606727762;15;1
1446;1,945318878;1,607622226;17;1
3129;-1,402338525;1,607710798;0;2
590;-1,194045487;1,607820597;0;2
189;0,74981001;1,608331815;22;2
4624;2,0606522;1,608685281;10;1
4061;0,613259378;1,608912291;22;2
3519;-0,225025423;1,611272518;0;1
5659;1,046660192;1,612082152;13;2
3688;-1,67748582;1,612776474;0;2
3241;1,687711877;1,612981834;21;1
2732;-0,213854722;1,613083245;0;1
2884;0,521937853;1,613629488;27;2
1045;1,287849188;1,61448843;21;1
4505;-1,641172105;1,614872616;0;2
1354;-1,022243317;1,617937928;0;2
4060;1,430602878;1,618340096;28;1
2956;0,687275713;1,619821314;22;2
2769;2,105657622;1,620656201;17;1
4934;-0,180867976;1,621112394;0;1
5194;-1,036849158;1,621124177;0;1
5198;0,082220781;1,622028715;0;2
2537;-1,143658286;1,622046428;0;2
3206;-1,205932046;1,62217913;0;2
1826;-0,400729557;1,622398002;0;1
175;1,767443241;1,623981877;18;1
1704;-1,178512428;1,624113406;0;2
2588;-1,545631751;1,624800818;0;2
4247;1,601699131;1,624884482;24;1
537;0,675631044;1,624912817;25;2
1538;-0,361015202;1,625041249;0;1
3330;-1,270261527;1,625052098;0;2
4092;-0,592948693;1,626303306;0;1
617;1,329811741;1,628316129;17;1
3397;1,886743187;1,629444534;9;1
5778;1,199490575;1,630188476;11;1
3287;-0,615707768;1,630300728;0;1
2221;-0,311543366;1,630332332;0;1
1700;-1,467398816;1,63100966;0;2
5560;-0,430208917;1,632506681;0;1
4113;0,562770378;1,632569617;28;2
3717;0,932859589;1,634441938;16;2
5070;0,471648326;1,634682582;0;2
3674;-2,087509201;1,634731436;0;2
4041;-0,99791296;1,635891751;0;1
3584;1,001653638;1,636645768;24;2
128;-0,326516133;1,638683598;0;1
3440;-1,416109008;1,639278931;0;2
4868;-0,000863979;1,63939539;0;2
3438;0,624774441;1,64092817;10;2
5285;1,63473987;1,641543483;19;1
2614;-1,257725114;1,641917154;0;2
4001;0,594977587;1,643032751;30;2
2823;0,712228147;1,643774347;12;2
5241;1,592070865;1,643837393;29;1
2364;1,638823994;1,644436893;21;1
5474;-1,630607401;1,644902104;0;2
4045;-1,089914104;1,645935222;0;2
3277;1,07177991;1,646273833;29;1
1055;-0,203286015;1,646897517;0;1
900;-1,022374765;1,648067081;0;2
1301;1,51540038;1,648891617;22;1
261;0,791022454;1,649702482;28;2
5995;1,273288445;1,651342721;28;1
2519;1,590482194;1,652427001;17;1
471;1,249382578;1,652507912;16;1
3713;0,914685247;1,652893247;29;2
1480;-0,015314871;1,653879592;0;1
3365;-0,594047491;1,654478149;0;1
2703;-0,17449978;1,656911258;0;1
1993;1,245921436;1,657227622;24;1
5513;-0,20017943;1,658871889;0;1
475;-0,281734129;1,659344223;0;1
883;0,15637913;1,660779687;0;2
2430;-0,774161872;1,660802162;0;1
163;-0,116493047;1,661659253;0;1
5517;-0,614235499;1,662145722;0;1
3571;0,079989569;1,664776182;0;2
3470;-0,238052845;1,664894416;0;1
5631;-0,903671909;1,665620954;0;2
5934;-0,854386541;1,666856776;0;1
1673;0,69633762;1,667853855;14;2
606;-0,438022675;1,669124661;0;1
4218;-1,184468885;1,66936889;0;2
3183;0,786906575;1,669495226;12;2
5393;0,052547408;1,669538996;0;2
1836;1,773291303;1,670157997;17;1
987;1,08324042;1,670219377;24;1
1007;1,515216762;1,670814196;13;1
3949;0,45898341;1,671570912;0;2
4727;1,240164868;1,672469535;19;1
2058;-1,16234365;1,67423677;0;2
4755;1,097792018;1,674909414;21;1
4441;0,581524363;1,67709396;25;2
3242;0,32057205;1,677108155;0;2
2867;-1,676039756;1,677528823;0;2
5265;-0,21329545;1,678310542;0;1
2835;-0,054816126;1,678637127;0;1
5177;-0,55083238;1,679439793;0;1
5123;0,096841799;1,679463279;0;2
1636;-0,147732408;1,679609016;0;1
3889;-0,425281713;1,679740133;0;1
3695;0,043366411;1,680166037;0;2
1885;-1,07062918;1,681588021;0;1
5755;1,110285607;1,681954223;17;1
5624;-1,038088535;1,683995961;0;2
1979;-1,695235776;1,684461352;0;2
3289;-0,44235283;1,68510109;0;1
2285;1,571870576;1,686389949;30;1
3228;-1,582232794;1,686539892;0;2
2263;0,591326311;1,686793047;29;2
740;2,173583078;1,687016206;24;1
4126;0,74585206;1,687085688;11;2
56;-0,985264554;1,687718905;0;1
4445;1,395285952;1,687972625;18;1
856;-2,013831562;1,688477539;0;2
3504;0,29801709;1,689219229;0;2
3625;1,315669249;1,690051918;24;1
5672;0,828012171;1,690516009;16;2
5504;-0,486814704;1,690522067;0;1
5851;-0,155706364;1,690990583;0;1
1153;1,228571932;1,691554659;14;1
5262;1,327694678;1,69190455;24;1
563;0,489938471;1,691924225;0;2
689;1,663894196;1,692407016;16;1
4076;0,28787587;1,692864953;0;2
2325;2,000357008;1,693582088;19;1
2749;0,068566017;1,693613243;0;2
1563;0,30203824;1,69389958;0;2
5746;-0,560582215;1,695787753;0;1
5229;-1,761366004;1,697102016;0;2
3491;1,380993952;1,697135589;9;1
2199;-0,63533257;1,698539783;0;1
4701;1,137094557;1,698686573;29;1
5514;1,37599097;1,69902968;20;1
1597;-0,255262184;1,70028097;0;1
2313;1,509353349;1,700583199;10;1
5853;0,103565169;1,700727784;0;2
2719;-0,752156941;1,70078049;0;1
526;1,72121254;1,702107602;29;1
132;0,538759865;1,702529888;25;2
5086;-1,419013327;1,702830743;0;2
955;0,544598296;1,702851984;23;2
4757;-1,406789747;1,703514577;0;2
4072;-0,659332291;1,703536015;0;1
792;-0,088278007;1,704019144;0;2
5683;1,077137515;1,705923266;13;1
3872;-1,027914255;1,706338834;0;1
2188;-0,725120106;1,707873257;0;1
5256;-1,902290271;1,708222869;0;2
1743;1,205567005;1,709364745;18;1
3839;-0,030077618;1,710354127;0;1
4569;1,067602775;1,71142292;26;1
2434;-0,16302647;1,711810608;0;2
744;-1,643267802;1,714570652;0;2
3742;-0,376729291;1,714588667;0;1
5155;-1,400328645;1,714631938;0;2
3785;0,742772449;1,715088121;11;2
977;-1,558841931;1,717100086;0;2
1208;-1,887920215;1,717444335;0;2
1394;-1,881140504;1,718843584;0;2
1668;-0,880836235;1,719150536;0;1
2309;1,453669245;1,720509821;15;1
2733;-1,880517032;1,72122338;0;2
1717;-0,579933892;1,722381068;0;1
5722;1,924388398;1,722824405;22;1
5740;-0,406585378;1,723710814;0;1
1282;-1,371201769;1,72375438;0;2
3891;-2,065794767;1,72412721;0;2
593;-1,624043072;1,724601536;0;2
1109;0,103569082;1,724831236;0;2
5398;-0,901558969;1,725439349;0;1
4808;-0,914526445;1,727001996;0;1
1996;1,859189333;1,727211505;10;1
1997;1,679943959;1,727536333;9;1
2056;-1,854419023;1,729893619;0;2
3711;1,539700617;1,730291217;24;1
1851;0,9142723;1,730329474;26;2
2350;0,206428412;1,731386872;0;2
5442;-0,101538657;1,731704292;0;1
3041;-1,696729302;1,731758477;0;2
1702;-0,511447603;1,732249893;0;1
3683;-0,593434511;1,732944379;0;1
5344;0,58154926;1,733509934;8;2
3932;0,517299191;1,733992292;24;2
3469;1,689482042;1,734858796;11;1
5245;-0,44293358;1,734960602;0;1
3297;-1,947846593;1,736153462;0;2
2157;-0,628883449;1,736924919;0;1
243;1,88575315;1,737119115;13;1
225;1,02105104;1,737242997;8;1
1489;-1,781809119;1,738389941;0;2
4747;-0,639387381;1,740163707;0;1
5914;-1,168357758;1,740683833;0;2
3095;1,330420334;1,740710879;24;1
3931;0,07446078;1,74081896;0;2
3677;0,518100264;1,74083173;14;2
5422;-0,138355414;1,741900724;0;1
3640;1,848594841;1,744309471;11;1
5052;-1,706335067;1,744591219;0;2
2236;-0,548549921;1,744976678;0;1
318;-1,379489855;1,747375195;0;2
5813;-0,59980224;1,747723425;0;1
5887;-1,243565447;1,748038344;0;2
5773;-0,667875338;1,750920696;0;1
3549;0,478677503;1,751064084;0;2
3812;0,880537168;1,751234038;20;2
1401;0,271871408;1,751685925;0;2
5483;1,652405101;1,752066894;15;1
1808;1,493007679;1,752837096;9;1
5671;0,670577502;1,753136212;21;2
889;-0,852971563;1,753377508;0;1
86;-1,187706533;1,753497391;0;1
1844;-1,200255363;1,755216796;0;2
5845;1,224255489;1,755419501;13;1
5386;1,906060534;1,755426235;21;1
4080;-0,495636111;1,75583632;0;1
1223;-0,887821238;1,757142258;0;1
543;-0,27136164;1,757896243;0;1
169;-1,033765425;1,758688561;0;1
2231;-0,151718965;1,758993491;0;1
504;-1,796075444;1,759515074;0;2
657;0,545371047;1,760165242;15;2
322;-1,473398415;1,761638352;0;2
3388;-1,391522054;1,76186475;0;2
234;-1,491835843;1,761866509;0;2
239;-1,022368148;1,763127564;0;1
5823;-1,352083785;1,763491262;0;2
3081;0,110258135;1,763653899;0;1
5706;-1,676723079;1,765130205;0;2
1317;1,236338727;1,766104721;20;1
1092;1,689199087;1,76634278;15;1
2049;1,533542874;1,768715508;14;1
3986;1,066219157;1,769092412;27;1
5394;0,027460204;1,769826356;0;2
452;1,036844443;1,769932078;9;1
5906;0,690704379;1,772165118;19;2
4320;-1,948979861;1,772293299;0;2
4515;-1,325504781;1,772457282;0;2
267;1,715283145;1,773017305;27;1
5502;1,999963717;1,774208383;14;1
4932;1,221864184;1,774404322;12;1
448;-1,316120577;1,774441393;0;2
5888;0,216160549;1,774714153;0;2
1725;-1,939265804;1,774993565;0;2
3435;-1,626845511;1,775694994;0;2
2575;0,615453858;1,776031459;18;2
2431;0,161467429;1,776603699;0;2
2307;1,003685219;1,77674199;29;1
5321;1,501565009;1,776951223;16;1
4154;1,501247756;1,777671046;10;1
1910;0,380870645;1,778810827;0;2
2141;-0,410265436;1,779234734;0;1
4376;0,873545399;1,779697556;24;2
5025;-0,057448883;1,779814443;0;1
1094;-1,618238774;1,780310616;0;2
3778;-1,224977963;1,78062834;0;2
4508;0,123071072;1,780873477;0;2
1486;1,145810708;1,781004334;14;1
601;0,778839007;1,781276434;9;2
1598;1,009712002;1,781342393;19;1
4969;0,469445941;1,781683591;0;2
76;-0,904616405;1,782308705;0;1
5028;-1,781505205;1,782405187;0;2
5758;0,283939323;1,784353922;0;2
3449;-0,167659313;1,784656554;0;1
3236;-1,590676116;1,786200062;0;2
1965;-1,762884155;1,786605961;0;2
2515;-0,474297519;1,789567664;0;1
4847;0,969106697;1,791247517;18;2
3169;-2,193142459;1,79151756;0;2
1058;1,410562464;1,792641862;23;1
4867;1,897155976;1,792770195;28;1
974;1,512642747;1,793058944;18;1
1230;-1,813256465;1,793797189;0;2
616;1,449279618;1,794796077;23;1
2822;-0,940587827;1,796144678;0;1
949;0,300647202;1,796527224;0;2
2477;-1,835783075;1,796676515;0;2
1521;-0,432044633;1,79782267;0;1
1190;-0,185961466;1,798138836;0;1
2930;-1,334765296;1,800199028;0;2
3781;-0,190518646;1,800933744;0;1
808;0,803378584;1,801009919;24;2
2965;-0,789476157;1,801158166;0;1
5085;-0,075914143;1,801190973;0;2
4584;1,216078187;1,802209287;18;1
3043;2,060665686;1,802349319;29;1
3858;1,511136686;1,803466293;30;1
4950;1,136028817;1,804211013;21;1
5415;-1,472316138;1,80431955;0;2
1731;1,7242343;1,804650572;21;1
583;0,991928757;1,804966609;24;1
5094;-0,031693866;1,805149702;0;1
4336;0,149756403;1,805312789;0;2
3087;-1,259674104;1,80631384;0;2
3927;-1,909754405;1,806752346;0;2
2360;-1,615499164;1,807855174;0;2
3809;-1,122770775;1,807946086;0;2
29;0,894995299;1,808063792;16;2
5186;1,784966194;1,808086808;15;1
1026;-1,233611611;1,809430251;0;2
1552;1,078631594;1,80960665;27;2
4738;-0,170909404;1,809934747;0;1
2053;1,4832585;1,810834298;23;1
4522;1,647856939;1,812842035;28;1
2861;0,758922006;1,814270132;30;2
1559;-0,04908229;1,814543409;0;2
3544;-0,394293182;1,814969791;0;1
4002;-0,956799917;1,814991388;0;2
371;-0,476000951;1,815735037;0;1
1716;-1,355301563;1,815870668;0;2
3719;-1,976398694;1,815997366;0;2
5293;1,809185249;1,816833008;29;1
2366;1,628777782;1,817003799;24;1
3935;1,126918524;1,817200239;18;1
947;-1,740078609;1,817222509;0;2
4030;0,193128035;1,817485744;0;2
5503;-1,617326908;1,817592586;0;2
3230;1,00179569;1,817733688;17;1
4064;1,09754786;1,81817255;15;1
2400;1,376777588;1,818553229;13;1
4786;-1,365083978;1,818611359;0;2
4222;0,710897709;1,819336122;24;2
5661;1,857103503;1,819542472;25;1
211;0,599733373;1,819967945;25;2
3410;0,611164854;1,822779547;26;2
1349;-0,330746045;1,823984228;0;1
1923;-0,91240855;1,82517103;0;1
1425;-0,453299639;1,826453336;0;1
4043;-1,665911543;1,826520212;0;2
1036;-0,409917008;1,826565106;0;1
3732;-0,254345618;1,826580214;0;1
2826;-0,187301165;1,826868253;0;1
1703;0,624241568;1,826963854;29;2
232;-1,693189796;1,828147496;0;2
2140;-1,173564187;1,828494058;0;2
5305;-1,192372491;1,828602315;0;2
5064;1,221371425;1,828723581;8;1
4069;-0,470777447;1,829045862;0;1
2677;-1,3929936;1,829319819;0;2
3195;-1,818854601;1,829739842;0;2
3542;-0,083219801;1,829896562;0;1
2814;0,294070465;1,830027137;0;2
2911;-1,208978387;1,830453614;0;2
1767;0,912316359;1,831379954;10;2
5272;-1,788761998;1,831656018;0;2
436;-1,408682747;1,831772601;0;2
3214;0,699413919;1,831830448;28;2
2266;-1,938072592;1,832153745;0;2
4604;-1,400678458;1,8330944;0;2
2597;-0,313796275;1,833496142;0;1
4866;-0,586922281;1,834475113;0;1
2600;-0,844726784;1,834542059;0;1
3275;-1,339937469;1,834593246;0;2
4655;-1,098144523;1,835438377;0;1
4859;-1,264404435;1,836586486;0;2
675;0,463089249;1,83686054;0;2
96;-1,263865532;1,837042623;0;2
2146;0,733480739;1,837488667;23;2
586;1,08562026;1,838914691;11;1
5684;-0,128054724;1,839329964;0;1
470;1,389074648;1,839399236;8;1
2747;-1,259629413;1,839523301;0;2
954;-1,682336451;1,840902742;0;2
4448;-1,89192689;1,841203373;0;2
2129;-0,584821725;1,841205507;0;1
1416;1,934081115;1,84224809;28;1
2986;-0,910199672;1,843938569;0;1
3140;0,53180511;1,844233577;10;2
345;-0,605855169;1,845646186;0;1
3050;-1,726651511;1,84716814;0;2
5804;1,736994258;1,847461983;19;1
3729;-0,828583461;1,84821647;0;1
4068;0,518559972;1,848452063;8;2
5615;1,062423736;1,848585276;16;2
3854;-1,232546622;1,850933627;0;2
2952;0,784974416;1,850982531;20;2
5058;1,724826707;1,851024752;27;1
2029;1,825780123;1,851289507;29;1
2700;-0,399906259;1,851295734;0;1
4620;-0,652925656;1,851633419;0;1
1268;0,968755077;1,851689903;13;2
1802;1,966332366;1,851793249;24;1
4111;-0,925975335;1,851946706;0;1
4797;1,29420316;1,8523315;30;1
4081;-0,697508341;1,852333351;0;1
123;-0,117500011;1,85278919;0;1
1955;-1,386072957;1,85309356;0;2
5986;-0,76217639;1,853159208;0;1
5739;-0,148686435;1,853303862;0;1
5897;0,855004037;1,853774587;26;2
50;-1,844385804;1,85598968;0;2
3398;-0,066119802;1,857115096;0;1
2287;1,855446268;1,857320465;23;1
5044;-1,166562572;1,857414854;0;2
5619;1,340892;1,857563168;20;1
1205;-0,122751022;1,857642908;0;1
5697;-0,10794609;1,859980129;0;1
2552;0,07577083;1,860189168;0;2
1473;0,784208626;1,860455867;14;2
4156;0,500886537;1,86123805;14;2
4790;0,328398017;1,864097126;0;2
3343;-1,034584993;1,864435148;0;1
2567;-0,125497388;1,865348387;0;1
758;0,195189954;1,865939288;0;2
4450;1,298868106;1,866183887;16;1
5037;-0,942484863;1,866248831;0;1
1508;-1,173127459;1,866793621;0;2
1601;-1,698759285;1,867520654;0;2
1447;-0,117600047;1,86793969;0;1
4540;-0,442759915;1,868023922;0;1
3755;1,159467444;1,868812924;21;1
790;-0,526579935;1,87105105;0;1
2798;1,669599096;1,871331924;20;1
5093;-0,284795849;1,871509794;0;1
72;-1,736908443;1,872281437;0;2
2247;-0,190641087;1,873185971;0;1
33;-1,420343885;1,873357853;0;2
5962;1,521163538;1,873578527;29;1
3450;1,097607627;1,874208541;22;1
1719;0,805293726;1,875763826;17;2
4779;1,654404907;1,87589221;23;1
2038;1,791869467;1,877770782;9;1
5665;1,307727999;1,878861377;27;1
2303;0,742656468;1,879054485;14;2
341;0,599333968;1,879469722;19;2
3865;-1,095337711;1,880131371;0;2
5426;1,88619104;1,880241675;27;1
811;-1,563364459;1,881548057;0;2
5260;0,178998192;1,881571408;0;2
568;-1,325099583;1,882612043;0;2
1785;-1,33907767;1,883071603;0;2
4828;-0,8679241;1,88322527;0;1
4971;0,752384168;1,883615801;21;2
1862;2,032001758;1,8854849;15;1
5450;1,565531945;1,886542748;22;1
4822;-1,920946611;1,886687236;0;2
3252;0,050183;1,888336428;0;2
5355;1,020323637;1,889386386;12;2
652;1,167163667;1,890078025;20;1
439;1,766160266;1,890089056;12;1
648;-1,062892926;1,890412167;0;2
5498;0,755058382;1,891081149;30;2
3022;-0,170254236;1,891117126;0;1
4377;1,335379721;1,892236737;24;1
5842;-1,341248604;1,893454625;0;2
185;-0,109894936;1,893981342;0;1
2728;1,809385612;1,894697012;18;1
